reviewID,content
Fort Greene_91801047-afac-4879-a017-7806a89d9502,"The housing around my area are great properties to leave in, but the only people is they are very expensive. I live in a apartment with my cousin she  use to pay $2,000 every month now in then every month they put a price on it now its almost $3,000. I haven't heard of any crime around the area."
Fort Hamilton_5b25ec21-b0d7-412b-b2f7-3403895249a2,"There isn't much crime near my apartment, but there is some in the area."
Fort Hamilton_d8b5914b-d6a2-4e6d-9bc7-325c55339b8c,"I love where I live, but I'd like to move in the future."
Fort Hamilton_2d7247f3-20e6-417e-8d33-a88a0b99214d,"I dont see much of a change to come. Current residents who live in this neighboorhood prefer thins to stay the same as they were 20 years ago."
Fort Hamilton_ad56823b-4ca3-4c59-90ff-c3bccebf4e8f,"It's Brookyn! There isn't much space, but you expect that!"
Fort Hamilton_076d8b6e-155a-4373-b0da-d796db7c1d12,"Very, very safe. Some of the lowest crime rates in NYC!"
Fort Hamilton_da38560d-b2a7-4bbe-945d-7785329d8cbc,"There are a few parks not too far from here and they are nice, but ultimately this is NYC. You don't come here for the nature."
Fort Hamilton_4d890651-de13-4d75-9d71-95f139237083,"It can be quite cold and rainy from Winter-Spring! We've had one severe blizzard warning but it turned out to be nothing. We somewhat regularly get flash flood warnings."
Fort Hamilton_58351922-c4d6-4693-9906-8134125a6322,"I hate how early everything closes. You are left with only fast food options late at night."
Fort Hamilton_1aea92a4-90f5-4b09-bfd3-05dd11ebfe3a,"Honestly, I haven't looked for a job in my area."
Fort Hamilton_21ea4989-4595-4415-be66-9c7c4c244d0b,"There's a mix of private businesses and chains. All places tend to be rather expensive, but generally have great customer service and sell quality products. However, I do not like the customer service at my local Starbucks."
Fort Hamilton_7520b6fc-4d7a-4b0f-82f3-6c68547ada3b,"There are some burglaries & muggings. Also drug sales"
Fort Hamilton_bc60398d-3084-4313-8816-6be7b288b748,"There are a variety of stores"
Fort Hamilton_55c87855-7f4c-4176-8caf-eb6c8669d767,"There are many different businesses so a variety of jobs."
Fort Hamilton_a2a78561-a4e9-4757-ac21-3c11362029c1,"On third ave there are many different restaurants of different styles."
Fort Hamilton_1e0041c4-b3b1-4937-8650-c430e6130ea3,"I always see people  walking and jogging. Pulse there are liken5 different gyms in the area"
Fort Hamilton_7cd346e7-f6fb-4a80-b7d0-7ec099af87c7,"There's is no beating bay ridge when it comes to the scenery as you walk along the peer."
Fort Hamilton_7312253c-5a8f-4b75-bf7f-8da5401bad1f,"The biggest area for job outlook that's hiring would be retail. Unfortunately retail you don't get equal pay for equal work."
Fort Hamilton_e4f7ec25-79ad-4665-a9a2-ea48ee4d5f85,"Bayridge is beautiful however I feel that for my liking it is too slow pace. I need something where it is always busy and alive, like the city."
Fort Hamilton_0e856a73-3808-4df1-a787-e9accac64c0b,"There are many local pet parks where I always see people engaging in fun activities with their pets."
Fort Hamilton_873c1298-3438-4fda-b4ee-bd652578bff7,"Bayridge is amazing because it's easy to get access to any mode of transportation."
Fort Hamilton_0f275996-0674-42e2-843c-7034024bef42,"Although bayridge is beautiful, it can be very pricey. With every upcoming year rent appears to go up, and it's making it extremely difficult for someone with an average salary to get a home."
Fort Hamilton_c05850a3-275b-475a-90d5-47166f616a07,"For the most part bay ridge is a clean environment."
Fort Hamilton_a93ccda3-c412-4db6-a220-8f985b4cb259,"Bay ridge is extremely convenient due to the fact that  almost every block is filled with the basic necessities, from a basic deli to a large laundry king."
Fort Hamilton_2c6bc901-5df9-48e0-8524-56c1c45ca4f3,"If there is any trouble regarding the law, police officers are always a couple minutes away. The same goes for the fire department. They are always ready and prepared for action."
Fort Hamilton_9e0cb7f6-26b2-4561-9136-6e7a87ee400b,"Bay ridge is like a melting pot of fused ethnicities.  In addition to the beautiful scenery of the Verrazano bridge there is also a pier for local bike riders, plethora restaurants ,delis, banks,and pharmacies to make basic necessities more convenient to get to."
Fort Hamilton_db37f176-d14d-403c-bdad-4065e7dba16f,"Winters bring lots of snow which can make it difficult for people that have to commute. Also there was a hurricane a year ago that affected much of this area."
Fort Hamilton_2ae3171f-35ba-4c2d-bbea-eacd121e7d7e,"Most people who live here work outside of this are. The only jobs around the area are possible part time work at stores or restaurants."
Fort Hamilton_f9b5fdbd-5701-4d94-8004-4b26b8055e52,"There is a nice strip of retail stores such as GAP, tj max, foot locker and Aldo. The restaurants are mainly family owned place with only a few big franchise places."
Fort Hamilton_283f2bcb-b8ee-49bf-a104-0a6a59f8f4d8,"Great quality for what you pay. Nice looking brownstones in many area."
Fort Hamilton_ac8b04eb-6d24-4ded-976a-986d3ba86749,"You get a lot more house here than you would in other nearby neighborhoods but it's out of the way from NYC which is a downfall."
Fort Hamilton_020c4af4-3b41-47a9-9040-bf1f57c38ba7,"Tons of different food options in this area. Very diverse and interesting."
Fort Hamilton_8c39df6d-cb76-480c-b8f5-772e1fceabcb,"Coney Island is nearby and is a big tourist attraction also the city isn't to far. Brooklyn now also has a lot of events that pull tourist in from manhattan."
Fort Hamilton_6ee1f594-993b-4ab4-8674-012b06933257,"The area is great for traveling nearby busses and trains and walkability but parking in the area is scarce."
Fort Hamilton_2f777dcf-d9e5-4d86-89a7-2264b5a4e1b0,"Police are visible but safety is a concern."
Fort Hamilton_81ef0236-b3e5-47ac-9e98-81c67096702b,"Areas such as parks are nice and very green."
Fort Hamilton_9434f332-7662-49c9-843a-e4a38421f147,"I have never had to request policer fire assistance so i can not rate them but they are visible figures in the community."
Fort Hamilton_8a610176-b67d-48c4-8553-0d9c65333fb6,"I see many families but haven't lived here one enough to know much about the community."
Fort Hamilton_5a2f95fe-8263-438a-a3a4-7c66f8d0687a,"There are many fitness gyms and park for working out. I frequently see people running, biking, and skating along the shore."
Fresh Meadows_947d9e37-8c11-4045-9457-cc0e3e09d546,"I have been living in Fresh Meadows for 19 years. The public schools around this area is above grade level, however they are pack for General Ed. Very few schools have Special Education around Fresh Meadows. Although, it is very safe and family orienting place to be."
Fresh Meadows_db8ada11-80e3-4a59-a676-d7285ba67422,"I have been living in Fresh Meadows for almost ten years, my experience with the neighborhood is pretty good.  It is a quiet, safe, and friendly neighborhood to live in. I would sometimes go for a jog comfortably since it isn't a crowded place. There are many schools that are nearby Fresh Meadows and a lot of local convenient stores to quickly get your essentials. There are a lot of houses for sale and I would like to see more of a diversity in the neighborhood, all are welcome."
Fresh Meadows_8c2aeae6-4a5b-42ba-bf34-26f359c89afe,"Excellent neighborhood with lots of stores and collages as well as worships of God.Good place to raise kids"
Fresh Meadows_56ab0ee3-82b3-40b1-998d-c29611fffe1e,"Clean, quiet, family neighbourhood. Mostly Jewish, so a lot of temples and Jewish stores.
Mostly suburban, no apartment. Good for young families."
Fresh Meadows_c2f1b864-c344-4bfb-95a6-06fc6eecf41a,"Need connect buses to subway but very safe and nice neighborhood. School zone 25 which is pretty good ranking."
Fresh Meadows_1ff6559c-fe13-4393-be6a-633a3c4eb805,"I currently live in Fresh Meadows and have actually lived here my whole life. Although we are not near any train station, there a plenty of buses that run around in the area. You also get the perfect feel of a calm lifestyle mixed in with the NY madness. If yo have a car you'll be about 15-20 minutes away from anything and anywhere, which is great."
